scenario,Simulation,totalInfections_1,totalInfections_2,totalInfections_3,totalInfections_4,totalInfections_5,totalInfections_6,totalInfections_7,totalInfections_8,totalInfections_9,totalInfections_10,totalInfections_11,totalInfections_12,totalInfections_13,totalInfections_14,totalInfections_15,totalInfections_16,totalFirstInfections_1,totalFirstInfections_2,totalFirstInfections_3,totalFirstInfections_4,totalFirstInfections_5,totalFirstInfections_6,totalFirstInfections_7,totalFirstInfections_8,totalFirstInfections_9,totalFirstInfections_10,totalFirstInfections_11,totalFirstInfections_12,totalFirstInfections_13,totalFirstInfections_14,totalFirstInfections_15,totalFirstInfections_16,totalAdmissions_1,totalAdmissions_2,totalAdmissions_3,totalAdmissions_4,totalAdmissions_5,totalAdmissions_6,totalAdmissions_7,totalAdmissions_8,totalAdmissions_9,totalAdmissions_10,totalAdmissions_11,totalAdmissions_12,totalAdmissions_13,totalAdmissions_14,totalAdmissions_15,totalAdmissions_16,totalDeaths_1,totalDeaths_2,totalDeaths_3,totalDeaths_4,totalDeaths_5,totalDeaths_6,totalDeaths_7,totalDeaths_8,totalDeaths_9,totalDeaths_10,totalDeaths_11,totalDeaths_12,totalDeaths_13,totalDeaths_14,totalDeaths_15,totalDeaths_16,peakOcc
5,137,351781.382348152,408355.606569363,466658.481344273,562032.539346676,556976.003875087,617097.575681219,649296.584827225,492958.246383166,459320.792241996,426500.281605556,428448.587437914,373003.599965044,226965.216307847,150205.19844818,103048.342792617,117948.413898294,287174.77573788,307117.949079157,332043.523155742,336404.679477722,331530.218577819,371491.783052959,396439.851123044,340446.018712612,319407.729297566,305691.47566131,311414.196920509,285080.513157456,203245.011427117,142066.543032675,99436.1393402651,115429.970130236,3053.26794828164,546.903485470932,629.067417157162,1384.03147696326,1968.9973802368,2235.58894283888,2469.82776188513,2181.51704120655,2230.35015564592,2656.95217790623,3268.59947906188,4026.92349045877,2263.11058338178,2093.79662319912,2329.17651493904,9376.80927148217,0.77554420473677,0.863860760614106,0.958296870370962,1.93560423801411,3.75457246807157,8.20155856146325,17.3980897168363,26.9200818521164,49.5713122524317,93.4139779860588,180.937975067582,310.990448361846,227.752295403489,225.406952021856,274.268000356182,1653.62625335577,3033.68394963128
5,138,404208.775022739,461147.035105536,521076.883587668,609448.888900517,610993.787054966,683877.138039684,723764.536195183,598435.704901268,553966.282519436,519240.532101499,524887.91138842,466860.40680891,289695.748437869,200881.136125047,142942.378609754,164397.197981225,308133.459286174,318163.121835054,338577.839579024,334039.593088406,332022.224814652,372676.877632283,398091.5119212,355341.633667942,329703.866005682,320015.084392616,328059.117812471,310484.99961644,242329.783680605,182166.123342482,133952.363215417,158118.901708065,3087.37605713964,539.485904153715,612.734320610133,1312.49828390625,1883.13477456437,2146.29970447434,2377.78875596019,2222.81293883762,2250.51021343678,2715.29126751933,3361.46316518847,4262.48424466803,2515.1247493975,2498.1161896177,2913.18153346128,11887.6444164353,0.758973626025938,0.824756032159232,0.903292119712923,1.77589095247634,3.47388510935591,7.61812219595379,16.2079847816489,26.5814419240793,48.5114004327426,92.6806027486412,181.321514626335,321.348235350602,248.332637220483,271.847424594433,348.801330639206,2133.67100731195,3174.40552279673
5,139,375547.154430513,437214.492272523,502458.332219783,613890.153165694,615039.009375277,688263.346627408,726485.746924182,599203.815604958,555923.146453772,518982.437593671,523812.884211365,460805.409667559,281446.91939068,192488.690887637,135904.299828517,154337.548962715,291162.490787068,308412.326373249,332764.484179907,335956.312230203,331721.636738528,372019.868262348,397260.702303994,353521.632551205,328747.529870229,318264.183061765,325974.156496905,306449.962627546,234671.709340548,173868.794220017,126873.040520462,148064.045446865,2547.39786490938,455.86189752377,526.205353808726,1170.65194644673,1673.80392182331,1906.26879852901,2108.08010686223,1960.10890821262,1988.78044488824,2389.86440031424,2954.26235183457,3709.28408497813,2204.67308145199,2164.15075277776,2505.30907333168,10087.6305935168,0.723506061229596,0.804985012956991,0.896107793412123,1.82999792967633,3.56717529455718,7.81564069210499,16.5947275269378,27.0508590447068,49.4418376390051,93.9981216455758,183.009678891505,320.534934337988,248.008785370365,259.827724613624,328.272502555688,1959.23153759574,2301.33836317025
5,140,431534.83778092,490097.293561134,552386.840285024,646590.150348981,646874.677694806,722423.180002569,764031.469751488,627498.781084079,581128.707503625,544488.885148598,550217.629743903,489925.881091841,309378.373208475,215548.624910967,153923.311645752,178721.660414136,317211.417248709,322610.313677386,341202.748584139,334406.395514668,332055.08945422,372723.039093123,398197.382462305,355888.763304504,330261.430811552,320794.341085461,329000.261171208,312347.359008695,250419.695961421,190868.476259595,141655.81469001,169881.407759274,2866.34441262499,495.966343165063,560.702024271788,1193.97271196855,1710.9253775751,1948.40368142235,2159.04257258148,2020.03524544877,2045.95019259537,2469.11938232399,3056.91112153591,3884.53290993943,2413.04795142046,2435.37762262006,2862.55234177812,11823.0030416017,0.740391408372321,0.796102164139384,0.867627738680476,1.69509070212609,3.31072644870241,7.25317337142782,15.4322667612252,25.3222950624686,46.201638657909,88.2224888098209,172.06294316721,305.078673179297,246.919110134776,263.550089666074,337.101269445317,2075.74329422571,2536.28096027678
5,141,409688.553742034,473905.770502261,540512.613009612,649304.842638803,644597.100920169,713557.038328453,750810.194863397,573718.768679013,533031.842548812,495735.066128955,498108.725570886,435774.169431233,271105.311208298,181932.403188812,126299.450196971,146590.809596532,306899.803728691,318481.543841308,339301.206223395,335446.857737352,331871.132372893,372196.849054296,397597.43027707,349252.97280434,325985.493158876,314348.972241781,321168.750660514,299224.832192735,227976.005366377,165270.825934486,118440.036113348,140843.815417575,2981.37383711111,525.993720192894,600.560588434176,1303.29917993494,1859.67893749182,2111.16743957771,2334.31017519858,2093.12973791413,2130.89555624322,2549.27096181728,3140.25540999086,3910.00996443191,2354.8010614759,2261.3044226644,2571.06192192491,10566.8109089383,0.892432883371739,0.978862179425077,1.07772496005228,2.14697606839701,4.17603070495355,9.12014346232997,19.3626459607094,30.4381115934291,55.8274618380715,105.709830096691,205.367522836035,357.135960579669,281.47622756277,295.377087989635,369.800635814827,2288.36436628444,2460.98586776598
5,142,370569.827228927,432601.902589783,497838.765845897,609026.372615142,605541.107594207,672319.798765584,707464.932302749,552957.70033372,514372.601074884,478395.602588215,481185.25604163,420061.988157106,257891.511491758,173423.10637336,120713.814051188,137950.779904895,290722.397949321,308938.93440365,333574.933864516,337009.768797272,331659.507006454,371645.337691951,396791.68615611,347509.524739027,325242.478928605,313116.576503417,319858.990101089,296799.260167648,221777.780917013,159961.373165276,114453.640737007,133554.77025062,3212.43631552874,576.110628496024,665.33473140395,1478.3225952421,2104.3409245651,2389.2111106762,2639.15425582062,2378.59654725998,2425.58944750526,2900.02677953289,3573.99598081833,4438.24185138927,2622.7416842803,2502.11848903008,2841.0987248283,11463.8372191358,1.06498594599482,1.18778626355309,1.32310494018811,2.69946011571462,5.23855555023071,11.4419133805849,24.266422847115,38.3178199964364,70.3784664677985,133.088785475118,258.102462491748,446.89792016551,343.926597348048,349.024559628469,432.97546427316,2599.53704067582,2878.59059659562
5,143,414849.075939831,467234.566908276,524126.7568075,606056.538445655,611746.890104272,689272.066199312,731840.877965143,636368.056428442,587289.633618851,553368.802450482,561248.50033773,505336.183371245,318017.084309903,226854.368836909,164808.749862867,189954.127169327,313920.077756571,320227.815608445,339308.574878932,333371.172085134,332125.980535863,372944.207897771,398439.125988094,358880.516210776,331061.716805516,322557.756156535,331174.200039119,316807.994987758,256889.007649242,200487.811933386,151370.108639759,180600.135068932,3145.44720689389,542.669643357489,612.651768507042,1301.33436901879,1873.17231074413,2139.2604555134,2373.07714312642,2277.76321025199,2294.58712476196,2784.26648711764,3456.11119651141,4441.81376488751,2712.22259203016,2808.02161962316,3362.75866624344,13827.6269854627,0.661252251947117,0.709024186262218,0.771683938780736,1.50409242118711,2.95142443144052,6.48541311760011,13.8147317175223,23.2692382015671,42.2496013429535,81.1681101457497,159.085357742012,285.686291653293,227.749617105002,254.376716782544,332.756983801902,2047.47890367404,3222.23243677402
5,144,385045.78076076,438956.945794399,495353.406418,579753.137794066,579467.769161457,647173.927040323,684258.426607837,556394.591982309,515844.585340484,482899.436552314,487819.319511566,432804.003921349,267172.851764201,183614.285297649,129586.505418593,148600.072950063,303118.769006209,315784.390407376,336992.095179558,334275.644336053,331886.771547493,372426.235500615,397792.576140916,353011.603626391,328184.799300204,317590.474078489,325213.6148221,305585.854033957,231211.728797312,170181.587560055,123314.346037144,144233.39093431,3313.13705363852,580.582928219176,659.377169375765,1414.28323011248,2025.75284865664,2307.50259034992,2555.57105445102,2368.92471200418,2403.58253264218,2893.80689064217,3579.66877232447,4517.15949343772,2588.88321051802,2519.55469010192,2903.4324170619,11779.7712969261,0.955708328076585,1.04158150597764,1.14069074780973,2.24555473571364,4.38561557099581,9.61223379008204,20.4444015223408,33.2441389088206,60.8004393781632,115.914367597918,226.629516499287,399.750932564897,300.209451295832,323.462718822043,410.885649975006,2508.78112306036,3258.51707868886
5,145,421501.426454093,486983.590622993,553975.175419222,660959.229793761,654144.870250228,721039.113804745,757664.310247469,553767.624801138,514665.108409524,477270.737227351,478004.134038384,416236.250610863,260050.185372577,171906.016504162,117745.421474898,138081.05000742,311699.969619355,321253.870625531,340932.080615674,335077.636141615,331892.025497863,372269.860045792,397684.441935458,345180.923028647,322913.910589243,310329.008992931,316357.894124226,292465.037272384,220332.276811007,156932.64239133,110842.785156606,132886.985585511,2890.41997428616,507.797046302911,577.742249267499,1242.74895808717,1773.21344690268,2011.47565758956,2224.00851756761,1945.35399540442,1983.65985640151,2364.68796875095,2904.76353753605,3592.12947731778,2162.45442239875,2039.1737145742,2285.29193093309,9472.45121505327,0.888850761582992,0.970641623999014,1.0648191114567,2.10236661317283,4.08886580095869,8.92284750140577,18.9435293089228,29.04614599766,53.3578793978491,100.675114182142,195.029131130123,336.9156037708,265.61951465681,273.926606633444,338.436254240904,2120.80101806102,2404.83049261695
5,146,383204.118586209,437317.811109369,494358.80468057,580512.410084984,580154.623203768,647878.684938405,684905.852241232,557875.47386035,517159.685248221,484256.905725501,489203.136686503,434255.097311195,268258.133567453,184929.881907708,130809.149622557,149951.231271832,302021.365431432,315141.176815502,336718.631862938,334785.733503433,331854.255179148,372283.349564552,397653.681663354,353243.597151031,328495.293568934,317953.974143686,325580.960021649,306221.434208718,232463.269962672,171637.025462515,124620.232881657,145662.446391577,3506.3626717539,615.277178414682,699.848050969438,1506.02797690744,2155.15007687592,2454.03254565602,2717.40656007959,2520.36360873115,2557.32039530101,3079.85521946302,3809.84631641418,4811.69849424731,2760.54191598267,2689.07348168275,3103.97365885139,12582.4608075197,0.945253611080029,1.03169741225014,1.13163308303985,2.23492562814574,4.36032199222782,9.55223625879223,20.3110569739937,33.0285628317295,60.3749309397093,115.042008876189,224.293228311763,395.128634898878,294.958718659791,306.189066460919,384.644383647494,2296.63507373013,3328.66131799666
5,147,388221.85019841,442742.636038699,499973.129649074,588798.639784525,585806.049273371,651493.099582565,687605.768729595,544311.426941093,505598.31934833,471988.508025216,475951.237632004,420314.338290488,260793.51592444,177591.195684687,124354.253200687,143312.075000723,304760.850280028,316845.627291717,337800.945393857,335283.084066516,331855.354127703,372232.496989741,397584.775437393,350392.498217772,326721.704056558,315243.759614219,322464.744468708,301202.606350284,226403.612450196,164842.614559918,118428.493655746,139137.981905027,2832.76013186658,495.725554930028,562.71309626153,1208.8310576392,1726.00622485127,1963.21187051053,2173.35480314081,1987.66781343442,2022.27892819795,2427.03036738309,2997.95907082272,3761.17859124113,2195.76241480788,2117.34309680585,2419.30084829589,9855.34665540814,1.02708061882906,1.11756476091428,1.22323757158439,2.41212179180558,4.69513455691367,10.2742990132838,21.8395832055474,35.0155256865743,64.1798361368062,121.880455557319,237.273300385775,415.414424054462,316.25107087866,326.482952472821,408.041582939859,2497.91640841953,2485.25959788785
5,148,368007.954054119,425373.753717612,486098.750812732,585945.430813826,588295.463830028,659963.485670501,697809.939748135,583681.502507624,541394.978197732,506225.706590299,511609.607780556,451889.085999898,277401.937171659,191270.265771029,135605.862074446,153532.705213927,291154.200265955,308070.261797764,332213.266760488,335444.438839594,331763.124487014,372135.103219103,397354.075085247,353617.734210655,328824.081026002,318326.56534499,326195.637180338,306745.54402201,234317.181002022,174231.043101212,127347.475007928,147862.811616552,2418.40395414905,430.623222720801,495.263643429275,1092.86975018643,1564.98498351015,1784.41380875436,1974.86824126943,1849.18538651477,1875.96181697286,2257.01393296687,2792.96986413701,3517.08858209379,2086.36298771594,2060.54548496697,2393.11676488255,9599.72733082791,0.980081158243564,1.08476068024783,1.2030489608902,2.43684747796694,4.75734655905355,10.4360026819787,22.1760300950061,36.4059443856967,66.5338765764052,126.64552959156,246.788026081404,433.458361390747,334.498133782646,349.153489634951,441.542003409677,2646.71541658082,2498.42368436552
5,149,383562.396229843,433925.411631883,488230.026980607,566779.33243866,572151.589127718,645569.571663946,685514.589362407,595784.01178482,550490.394194235,518417.817828319,525868.633700298,472568.850276641,294145.890958635,209267.664217392,151588.027560873,173055.277320629,302974.021153694,314534.098900942,335874.920414673,334245.954440703,331981.789825846,372685.72673643,398058.462679224,357342.911706425,330728.884065365,321761.285424212,330238.496043235,314684.03693516,248424.08070585,190985.443141258,142668.163399635,167040.159591631,2172.63912856425,378.727706567631,429.793712525699,921.828277788699,1324.8020226527,1513.67982586157,1678.35421873933,1604.26218247593,1619.8748980624,1963.69945625439,2437.28016533879,3123.69846198774,1825.76676882333,1855.9966510956,2203.33620614882,8938.97397219748,0.91269766142568,0.989180360801695,1.0823945302706,2.13069556425339,4.17483565032055,9.17811678742773,19.5429409427732,32.7785004634979,59.6587927788639,114.500476719134,224.4690561763,401.797310274654,306.482858948871,336.167224964762,435.767775331596,2633.71298016935,2268.22359640274
5,150,381675.047163698,437718.292817397,497962.896330882,595939.268576286,598274.415618801,671670.406360584,710890.222628688,602701.517299765,558229.151170489,523420.149804918,529666.945217122,471374.041364754,291761.128319609,204193.515274729,146359.062665146,166929.234298125,297774.497175603,311883.488829482,334675.584466613,336060.42806073,331816.239190012,372159.393418763,397506.901483425,355957.564888171,330292.672233639,320601.33783612,328734.98380478,311650.846571451,244057.205283241,185010.22248363,136961.092718076,160458.659006701,3517.63524792439,620.467910790223,709.999362678306,1554.56623108746,2223.2997369326,2534.51999670762,2806.59889427986,2652.90876386959,2685.98543594953,3242.74132524185,4017.30354727252,5103.80995302171,3056.78113572657,3064.42704143557,3604.24961489174,14592.1644894692,0.698971551414471,0.766383765878115,0.845617805115351,1.69941381818815,3.31309317250565,7.26586105760615,15.4483209365115,25.6068211117328,46.7024202998792,89.1963380953625,174.03399183975,308.266345995953,239.912976459407,252.138933511915,321.635171336946,1925.39223931531,2998.19706034881
